2000.06.29,00:00,1.51320,1.52100,1.51100,1.51780,7165
2000.06.30,00:00,1.51860,1.52120,1.50980,1.51730,7163
2000.07.03,00:00,1.51600,1.51970,1.50920,1.51360,6529
2000.07.04,00:00,1.51380,1.51630,1.51130,1.51460,5795
2000.07.05,00:00,1.51490,1.51690,1.50670,1.50780,7101
2000.07.06,00:00,1.50700,1.51520,1.50600,1.50820,6563
2000.07.07,00:00,1.50780,1.51710,1.50400,1.51310,6866
2000.07.10,00:00,1.51510,1.51960,1.51020,1.51280,6731
2000.07.11,00:00,1.51290,1.51770,1.51120,1.51670,6607
2000.07.12,00:00,1.51660,1.51860,1.50550,1.50640,7019
2000.07.13,00:00,1.50630,1.50750,1.49820,1.50360,6936
2000.07.14,00:00,1.50350,1.50520,1.49680,1.50210,6692
2000.07.17,00:00,1.50060,1.50180,1.49040,1.49480,6553
2000.07.18,00:00,1.49550,1.50030,1.49080,1.49770,7411
2000.07.19,00:00,1.49780,1.49870,1.49250,1.49720,6659
2000.07.20,00:00,1.49710,1.51430,1.49080,1.51300,6472
2000.07.21,00:00,1.51250,1.52010,1.50860,1.51700,6953
2000.07.24,00:00,1.51760,1.52180,1.51270,1.51550,6489
2000.07.25,00:00,1.51590,1.52180,1.51320,1.51600,5981
2000.07.26,00:00,1.51570,1.52230,1.51350,1.51550,6635
2000.07.27,00:00,1.51590,1.51750,1.51070,1.51270,6268
2000.07.28,00:00,1.51280,1.51450,1.49870,1.50230,6542
2000.07.31,00:00,1.50280,1.50550,1.49440,1.50000,6200
